id,text,label,sentiment
3397,installed the new modem which is meant to run 5 times faster than the old one and its slower  what the hell? gah slow internet kills me,0,negative
9875,i lost one of my best friends iï¿½m sooo sad,0,negative
8422,Definitely helps me to stay organized a little easier. I personally use it in conjunction with an old fashioned pen and paper when I have a lot to get done in a day. The only complaint I have with it is that I wish I could add additional reminders for the tasks instead of having to choose a reminder time based off of a due date I set. Other than that it's great and easy to use.,2,positive
15030,"Woke up at 5am. Cleaned camera gear from last nights wedding. Should really go back to sleep, but kids awake.",1,neutral
4460,"Very nice, very simple, very usefull, but the free mode is too annoyingly limited. looking forward to having the ability to link habits with my wife or friends.",1,neutral
5872,After years of using Wunderlist and organizing both my professionell and my private life with the App I made the switch to Microsoft ToDo after they announced that the Wunderlist Service will be terminated around Mai this year. (2020). First impression was good and after years of using Wunderlist I felt at home. But on the first day in the office came the shock: You can not manually reorder the tasks!!! Seriously? That undermines how I and I guess a lot of people use a ToDo List...,0,negative
943,After the update all my completed sub tasks were deleted. I set those up because I uncheck them every month when I need to use the same lists over and over. Really annoying especially since I don't think I'll be using the new features at all.,0,negative
9109, awesome RONIN121,2,positive
1604,Easy to use and full featured. Connects to Google Calendar and elsewhere. Project structure along with Categories and Keywords allow Flexible use. Filters allow you to Zero In on the Key Tasks and Actions to Be Aware of NOW and Here too.,2,positive
7916,"btw. ear is getting better! its about time! finally - i say goodnight twitter world, (even though y`all are already asleep). xoxo",2,positive
21521,_kelly PJ days are the best days,2,positive
23891," Sweetie, if you refuse to offend, who will?  We expect it -- nay, we count on it.",1,neutral
16356, the lost cost is a total plus.  Nutella is like peanut butter mixed with chocolatey goodness. yumm. ^^,1,neutral
18218,_argie Yes I am,1,neutral
8518, thnks for followin,2,positive
8626,"Its perfect,I really recommend downloading it,it has the priority of your works,calendar,etc...thank you so much!it is so useful",2,positive
8967,"Works great, but when I start creating events and switch to a different app and go back to Business Calendar, they disappear. Also, very limited, unsearchable collection of emojis. No statistics on events, too. Would also love to see goal tracking. Needs prioritizements of tasks. Also, no option to find a time for an event.",1,neutral
3305," That sounds good, too!",2,positive
8165,"Sasha`s helped too, of course",1,neutral
5803,"Typical of Microsoft, they bought a really great app, Wunderlist, killed it and replaced it with an app that is nowhere near as easy to use.",0,negative
26864,Dahh- I do believe it`s time for bed. G`night,1,neutral
2900, http://twitpic.com/3ernb - Loving The Jumper,2,positive
2536,Spent the night finally relaxing with Nogard on WoW after finishing some work Needed to take a small break from art. I really missed this,0,negative
8610,Works great! User friendly and comes with a variety of colors to choose from. The colors are nice and they are adjustable to your liking. Easy to organize and to navigate. It's simple and functional. I like how you can set the notification to make it stay on there forever until you swipe it to the side. That way I am still informed about something important while it's still visible on my screen in case I miss the reminder.,2,positive
21743, oh it just takes me after i sign in to an error page,1,neutral
2127,people with mustaches get super powers and mustaches. no fair.,0,negative
10812, POOOOOOOOR SHEEEEP!!!,0,negative
2492, i lurveeeeee you,2,positive
1623,Excellent app. Tried everything and this is the best all around productivity app out there. Well worth the premium upgrade.,2,positive
9188, sounds like you`ve had a nice weekend lady!,2,positive
4842,'your true theatre calling? - musical theatre actor'  i wish :`( ****,2,positive
9625,Movie night with kate,1,neutral
6864,Do you have plan to make it available as soon for Android Wear watches? Than it probably will be 5-star app :),1,neutral
3504,"  it was just true  and you do cause me to having dirty thoughts lol well also some other dude, huh? ;) xoxo",0,negative
17313,omg. cat had a hairball. awake now.,0,negative
3486,"I`m so unhappy being here. I hate it. It`s affecting everything. My relationships with people, my personality, my attitude...",0,negative
2705,it keeps bugging out whenever i try to do anything. it wont stop doing ghe tutorial and wont ket me delete tast and stuff.,0,negative
6934, not all of them  You`ll be missing mine and everybody else`s on the east coast!!!!!,0,negative
8138,booo that meanie  is teasing me with a piece of cheese!   http://twitpic.com/67rt8,1,neutral
17120," haha ofcoooursee you do, its pretty much a must, and pluss its dress up night, jst added incentive",1,neutral
3402,The parking meter computed 25 plus 25 is 40. I got jipped! And the 10 free minute button didn`t work.,0,negative
23362, Well I am on the RIGHT side of thirty,1,neutral
6686,Pllllzzzzz make it for ios also,0,negative
19460,Pug just woke me from an incredible sleep!,0,negative
25889,i miss oklahomaaaaa  listening to citizen cope til i pass out.,0,negative
11661, thanks dinno  appreciate it,2,positive
26222,Theres a fricken prisnor trans outside r hotel!  3/10 so far,1,neutral
1138,Thanks    ? http://blip.fm/~5z6n8,1,neutral
96,i just watched Marley & Me...i cried so hard!,0,negative
3427,"Good concept but simply doesn't work, I can still use every single app without any intrusion, the tree doesn't even die when I close the app and restart it, totally broken",0,negative
2361," Hi, I teach some Chinese lessons on youtube... Feel free to have a look  www.youtube.com/ChineseLearn",1,neutral
15075, trouble is i don`t think any of this is helping my wrists.,0,negative
4293," Unless you mean the 2 hours a week i use for sleeping. Yeah, suppose i could use those",1,neutral
14927,"Woke up.. Walked out of my room, and a bug flew in my eye",1,neutral
2749, aww dont cry ashley,2,positive
24129, not sure i can make it,1,neutral
1859, SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,1,neutral
20070," Praying for love in a lap dance, and paying in naivety. <--One of my fav songs",2,positive
295, its hilarious,2,positive
387,"This app was a life saver for me. But its not working properly with my new OnePlus 7. It doesn't gives reminders which I set for whatever time. I get it once in a while, but most of the time no reminder. Please provide a solution for this asap. Thanks. Edit (7/7): It started working now. All I did was, in the battery settings, selected Any Do app, n selected the option Dont Optimize in it.",1,neutral
9677,It's ok. The free version does the same thing your calender does on  your phone.,0,negative
2227, guns and roses baby! yay!  was hopin you would blip.fm it,2,positive
12921,Open office 'writer' is weird. I need Word to open word documents correctly,0,negative
26571,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings",0,negative
2544, haha  cute. ps thanks for the reply made my day haha,2,positive
15220, we tried to DM you but your not following us,0,negative
1886,has a saw thumb from playing Virtua Tennis...,1,neutral
5288,Very rewarding. Enjoyable past time.,2,positive
8459,"Will there ever be an update with an easier way to sync with other devices? I have spent so much time trying out todo apps with reminders and this is probably the best one ever, but I would really want to be able to manage it all across more than one device, such as with an autimatic periodic upload or one-touch sync button like in colornote. Thanks",2,positive
23961,goodnight world.... goodnight eddplant.,1,neutral
8870,_78 Elaine`s my online mommy too. She gives good advice.,2,positive
4647,Just the best. This app has helped me improve at a time I was feeling very down and unable to do anything.. I only wish the notifications worked better.,2,positive
4164,OMG 17 again... I`m so buying that on DVD   Yeahness for another good movie  Also thanks to my movie buddies :],2,positive
2404,"A very useful app. It helps timely completion of your tasks. Thanks a lot, developers.",2,positive
9802,Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!,2,positive
10245,just got a free G2 android at google i/o!!!,2,positive
25913,http://twitpic.com/67x7n - MISS THEM ALREADY,0,negative
21716,twitter is acting weird,0,negative
4321,I was testing this to replace Fabulous. So far the notifications are not persistent enough. Fabulous is able to wake me up in the morning.,0,negative
9382,Had a brill night out with the girls - met terry christian at tv21! He was really lovely. Home to berocca and toast,2,positive
21992,someone has hacked into my emails!! **** off!!,0,negative
7900,"'Bad words are a crutch, they lead to tattoos and peircings!'  Hahahaha!",1,neutral
14722,_127 not nice.rather be one or the other.lol,1,neutral
10042,being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,0,negative
20876," it was put on by our neighborhood, so just a little one. Like 25 runners. I got 1st place, with an okay time. I was happy.",1,neutral
11775,"Hope everyone is okay, especially Americans who are affected by the fire or the Swine flu(h1n1) . OKay, I should pray for them",2,positive
2408,good morning,2,positive
7898,sooo cloooseee,1,neutral
5124,  OOh but you soon get to meet the dung mice!!,1,neutral
3222," Eat it, it`s good for you",2,positive
1072,"Since last major update, rescheduling a task takes you to the day where it is scheduled, preventing you from quickly rescheduling all tasks on a given day. Productivity killer.",0,negative
6126, it says Lo`s page doesnt exist,1,neutral
19253,Download movie  'Ben 10: Alien Force' http://tinyurl.com/czb7b2 cool #movie,2,positive
17731, i knoww  she is da best!,2,positive
18188,Wtf was that **** 5 mins before the marked closed...FAZ you cost me 4 grand,0,negative
7144,has plopped TWICE! TWICE!  http://plurk.com/p/svs0y,0,negative
7293,lose my time :(,0,negative
10636, He`s been doing my makeup for YEARS... long before Tyra stole him away from us.,0,negative
6000,"Not as useful as Wunderlist... Yet!! Would prefer to have a tab for the ""week"". Not just day, that way I can anticipate. Also wish items would show up in my calendar.",1,neutral
8602,Just started using it.. I'm very organized & working from home during this pandemic is easier with the task to do list app :-),2,positive
25589,"my brain is gonna explode, a minute from now ) it is full of numbers @-) this should be the cliiimb. :-j i`m climbing the: mt. numbers.",0,negative
5129,"It's a great app, keep up the good work! It has almost all features I've ever wished for in gamification. But a few things were missing/quite annoying for me and lead me to abandon this app for now. If it helps you I could write you a comprehensive list of enhancements and features that I think could make this app better. Here's not enough space for that, though. Please give a short answer of you'd like me to send you an email with the list of my thoughts. :)",2,positive
3036,  Enjoy...wish I was there! Nice day in Springfield today..however I have my end of month expense report to do,2,positive
5141,"Productivity gamefied! As has been said before, the natural successor to LifeRPG. Looks like they just ripped the source code tbh, but it irons out many of its predecessors bugs. Pity they monetised it in every available orifice, fukugly full screen ads, in-app purchases for trivial customisations and an absurdly extortionate subscription, all conspire to overshadow the app itself, as does the uninspired graphic design and the use of unexciting headings that detract from its ""gaming"" USP.",2,positive
22817,Going to be a strange weekend. Probably srtarting off with working til midnight tonight,0,negative
539,Really wishes he had some spare cash to buy the new Punch Out for Wii,0,negative
5232,Brilliant and incredible app. It turns my daily life into enjoyable one with simple RPG concept. Love it!!!,2,positive
4450,_carter The video is `private I cant see it,1,neutral
6647,Does not show reminders,0,negative
24875," heyy dude, yuup thats it really hows your monday?  x",1,neutral
9397,has just bought attics to eden by madina lake  it`s totally AMAZING,2,positive
2975,"I'm easily motivated by things like points and streaks, so this app works really well for me to increase my productivity and decrease my anxiety. I use rewards for breaks, and find that I get unpleasant but short tasks done much more often, because I can earn breaks quickly by just getting them over with. I also get my long, complicated, multi-part projects done early. I gave it four stars because there are a couple of features I'd like to see, but it works great as is.",2,positive
7442,   I need a wardrobe intervention,1,neutral
7751, Moral support for students,2,positive
5857,"The widget is buggy, every few days it stops showing your lists. only removing it and setting a new instance solves the problem.",0,negative
26716,in accounting class ; then detention after,1,neutral
401,writing my english original writing storyyyyy. and listening to `a little respect` by erasure  aaaaaah.,1,neutral
3463,"Great app, but deleted it because I don't like the new Santa hat icon Edit: added a star because they replied and reverted the icon",0,negative
14402,At TGC concert  good to see old friends and remember the old times!,2,positive
21278,"12:46AM. HAppy birthday little sister of mine. Also, good night Priscilla",2,positive
4220, YAY!!  I was supposed to be there next weekend. But its off now.   But I`ma make it out there...I <3 Philly.,2,positive
24205," lol, Thanks for the morning Chuckle   Not sure if you follow me? Please check..",2,positive
267,would wish the severe migrains would stop!!! doc`s prescriptions arent working,0,negative
17428,Bank Holiday Brunch.  With all the fixin`s.  Absolutely fantastic,2,positive
16104,"Umm after schooL , at subway w. My mom ; nothing to do planss are ruined",0,negative
2887,"Cool concept, but I don't have the attention span for it.",1,neutral
1450,I think my cheap sunglasses are falling apart. Oh well,0,negative
16812,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her",1,neutral
25358,last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!,0,negative
20494," thanks oscc  i have been changing it up lately, and I like this layout the most <33",2,positive
8072,"Too complicated, trying to add items to a list, it keeps trying to use the item names instead to make a new list or send the old list to this.",0,negative
8825,What!?!,1,neutral
20046," Re: SWA & Pets - Good news for owners, bad news for people w/ allergies who needed to fly for less $$. Sad for many I know.",1,neutral
12788, I called but you didnt answer,1,neutral
6099,Not bad but Wunderlist is better. Like Wunderlist graphics and layout better. Want folders to be collapsed or even better a setting that lets me choose.,1,neutral
8556,I like it because I can keep track of things I need to do. I like the highlighted color it's a good sky blue and it's easy to make lists. It feels good to complete a list that takes a long time to complete. It's good for making for later and good for getting things done I give it 5 stars,2,positive
2515,_and_jay hi!  **** your job!,0,negative
25866,mrskutcher & aplusk you two are to funny!,2,positive
1321,'I want you in my mouth and my **** b!tch' mm jeffree rawks,1,neutral
11242,  worse case scenario i`ll take tomorrow am off. are you still up or you just woke up?,1,neutral
25794,i JUST **** cleaned the whole kitchen....and the **** comes home & is going to make a mess of it...my mom didn`t even get to see it,0,negative
1610,"I`m very upset right now, like I can`t even formulate a complete thought....",0,negative
7327,"This app is really very good, but notifications aren't working. I tried everything it told me to do but it's still not working.",0,negative
1748,Its seriously quiet and lonely here without Bunny,0,negative
13413, DAMMIT! lets have a private session,0,negative
13970,"In cafe management, the end of the month is nothing but numbers. My arty little head hurts from finding discrepencies",0,negative
15361," why would u get in trouble with me, i did not follow the logic sorry",0,negative
11342,"Getting ready to go to sleeep! Grinding early in the morning! Yay, money!",2,positive
17607, thanks well impressed it`s much better than my last one ! must b the clean living + Gluten free lactose free food,2,positive
2449," Lol, me too!!",2,positive
3585,"The app keeps crashing every day, and wouldn't open. Every morning I got to reinstall it and log in again... What's wrong...",1,neutral
3410,This has helped me so much ❤️ I love the app but I swear my coins disappear?!? Anyone else having this issue?,0,negative
6070,just another manic monday.. wish it were sunday.. that`s my fun day  happy monday twitterland,2,positive
12116, lets hope retirment is not cancelled for any reason,2,positive
680,"This app is just great, it not only reminds me what I need to do, it really motivates me to do stuff. the only problem I'm facing, whenever I try to mark a task as completed, the task crashes, and then it updates and actually shown as completed, except this annoying bug, I love it.",2,positive
19024,I hate it when my sweetie has a bad day  http://tinyurl.com/lr22dj,0,negative
3313, how come  its for us now to win ms twitter world.is it not working for you ?,1,neutral
4883,Good app. Helpful and easy to use.,2,positive
2130,"just woke up, I`m starving",1,neutral
23162, such a dissapointment  hhaha,0,negative
2604, lol u better hurry up cause your **** is running late and whats for breakfast,1,neutral
13631,i wish my drems could come true,2,positive
5982,"Repeating tasks seriously need to be automatically added to 'My Day' view on their due date, each time. It would also be useful if there's an additional option to automatically delete completed tasks, instead of just hiding them.",1,neutral
8370,  Good Morning!,2,positive
3459,OMG - Madness Just Came On The Radio,0,negative
19913,This is scary  they hooked me up to 9 wires n it printed sum graph ohhhhhh,0,negative
2842,im bored.. RC is goin maintenance,0,negative
357,"There's a very important feature missing — to SELECT AND EDIT MULTIPLE TASKS at once. Also, the app could improve speed wise. It feels a little SLOW and HEAVY, specially with the transition animations. Otherwise, 5 stars.",1,neutral
5825, That`s just how babies are  Their little rhythms are still in sinc with when they were inutero.,1,neutral
12868,Oh thank god!  so sad that I`m this happy.,1,neutral
4880,_ryan Just...it`s quiet a bit of it tbh xD,1,neutral
3772,A post on my Warhammer blog for anyone interested  http://bit.ly/Uwl7M,1,neutral
6670,Could not get app to consistently stay connected to my Google calendars,0,negative
2595, *takes out a $20.00 bill* you can keep the change,1,neutral
18189,Headin 2 chilis Mr. Presidente`s callin my name! Then 2 the ice house,1,neutral
12957,oh godddd I coughed up a little bit of taco,0,negative
12774,just installed youtube downloader  anyone knows how to make a trailer out of videos??,1,neutral
25493, I kno I kknow ... sigh... been on. but it sux,0,negative
24186," Heehee, how did you know who I was talking about?",1,neutral
3467,"So for some reason now I can exit the app without killing the tree, which defeats the whole purpose of this app.",0,negative
10345,Impatiently awaiting the arrival of the time warner guy. It's way too pretty to be inside all afternoon,0,negative
5822,"No ability to add a shortcut/widget to quickly add a task, meaning it will take several swipes/clicks to add a new task on my android phone. Wunderlist didn't have this constant friction. It's a shame that they're shutting down wunderlist without having all of the same functionality.",0,negative
18920, i`m playing good because i`m a big baby,2,positive
12235,im slightly over it dont feel like today much at all,1,neutral
4291,DO NOT BUY PREMIUM Version!! App stopped synching 7/27/2019 and is no longer supported. I got Premium to sync to new phone since I've been using the app for over a year and wanted to keep tracking. $10 wasted! Very disappointing because basic version is great - simple but fully functional and effective for tracking up to 5 habits. Good visuals and the ability to make notes. Premium = tracking >5 habits and syncing across devices but no more! Would be 4 stars if still supported and worked.,0,negative
825, We are working,1,neutral
9011,And trash repops.  Getting it tomorrow night I suppose.,1,neutral
7103,off to glue stuff onto poster,1,neutral
25863,"I though the clothes of AW0910 Collection from +9 designers will be there, together with the visual arts, but it is not",0,negative
7976,just installed Love that syncs with google. Wish the mobile app allowed Screen rotation. Wish I could Zoom on the week a month view. I understand mobile i in beta. Looking forward to the evolution.,2,positive
19793,in class sick and hungry,0,negative
9643,If you want to start a project you have to pay 4.99 a year.,0,negative
23894, thanks man. I really appreciate the kind words,2,positive
23367, hahahaha. Nahh sowwieee.  I had to git a shirt to match dez sneakerz nd idk if they da same color. Aghhh =O lol,1,neutral
1226, ilooked in my phone book and ur name was the first to show and i was like i got ti-ti number but it was just ur email,1,neutral
12887,. ... and now I wish I hadn`t,0,negative
17228, yup. That`s the thing. I think 3 is kinda acceptable and reasonable for proper lighting and fill in.  U can run away with 2 tho,1,neutral
19326, that`s not good to hear!  i hope everything is fine..i will keep you & your family in prayer! I LOVE YOU ISABELA URIBE,1,neutral
22920, Dude you are awesome,2,positive
3144, thanks! You`re the first one to wish me a happy mother`s day,2,positive
25565, heyyy! how are you todayy?!,1,neutral
13053,LIVE NOW  LIVE! )  DJ JAYEM B2B E.S.R  Click : http://www.krisisdnb.com/listen.asx,1,neutral
5795,"I'm adding a star because the import from Wunderlist was seamless, but otherwise the fact that I cannot drag and drop/reorganize stuff manually absolutely sucks. Soon as I can get my lists imported into something else, I'll be moving on.",0,negative
20727,Seriously though. Amazing night.,2,positive
2644, just that you`re not here...,1,neutral
22453," I`m not sure.  Btw, YAY FOR WICKED TICKETS! That`s awesome! When are you going?",2,positive
14074,got one because of my babygirl,1,neutral
2903,"To-Dos should be named to QUEST, don't feel like im playing a game with a 
boring to do list, its very depressing... Now a quest i think it fits 
better the description. Also why does this app doesn't have any financial 
options to help me keep track of bills, debt!!",1,neutral
10491,saw night at the museum out of sheer desperation. who is funding these movies?,0,negative
7581,Widget sering ngadat dan ndak update dengan hari dan jamnya. Butuhnya pasang widget agar terupdate tapi seringnya malah gak cocok dengan waktunya. Notifikasinya pun sering g muncul.,1,neutral
7387,about to start my least favourite chore.... mopping the floor,0,negative
6906, I have an even dozen.  thanks for reminding me. I quilt 2 and make 3. LOL,1,neutral
2052,They never cease to amaze me.,2,positive
25617,"not sure if I can use my Neko tix for Sunday night.  may be offering them to someone else, you`ll all be the first to know if interested",1,neutral
1739,New update has performance bug very slow in scrolling down and typing Update: after last update now i cannot type or write anything in task description after markdown features 👎,0,negative
25753,Home from Disney...best time in a long time...howl at the moon tonight for GBA and then BHB Tuesday  oh drummer boy  niiight,2,positive
23679,that `preview` of a trailer for new moon was a joke...14 seconds. still watched it tho. twice. lol figured i missed something! still sick,0,negative
14182, naw idk what ur talkin about,1,neutral
177,i need to get my computer fixed,1,neutral
26037,looking forward to Ben`s baseball game tonight,1,neutral
22975, Check out my latest FB post.  (Things I want to happen). I don`t think you can miss it.,1,neutral
1008,"Laughing for no reason...maybe its because its 2:27 and I`m tired, haha. Maybe i should go to bed  Night!",0,negative
9299,Happy Mother`s Day to all the moms out there!,2,positive
9741,"I'll like it more if I can the way I view this apps, difficult for me to type in landscape position",1,neutral
537,Google play,1,neutral
18406,yay i hit 50 subscribers on youtube. go me  lol.,2,positive
18490,Best show of my life. Guess I`m going to sc this week,2,positive
6251,I am using this Appa past few months & seems good to me.This apps helps me in organising my stuff..I love it☺,2,positive
3712,No Doubt This is a Great App but it is now causing errors. App Crashes all the time when i completed my first session of Study. Now I am Facing very much Problem.Kindly work on this issue,1,neutral
2492,"Hernia is hurting way more than usual tonight, no way I`m able to go out!",0,negative
13462, feeling any better hon?,1,neutral
9013,"Authors: Please stop associating every extension with this app. It's annoying this pops up when I try to open a jar file. [Edit] This means that excluding certain very popular file extensions (svg, pdf, jpg) when a file is opened from the files app, business calendar opens. This means if I try to open a Bz2 file, a AndrOffice file (odt) or a Jar file (jar). It's strange for me that Open Office files wouldn't open in AndrOffice but instead Business calendar opens instead.",1,neutral
23823,I`m bored at work,0,negative
15134, I really ought to pay more attention to my phone tweets... Sure! The more moives the better.,2,positive
7696,"Soon we are going to look at a cabaret, it`s going to be fun!",2,positive
15875,Loving Lego Indiana Jones. A game-researching aracheologist`s dream,2,positive
16993, say it isn`t so!,1,neutral
6608,"I have problem with purchasing the pro version. When I click on ""Buy Pro"" button, it says ""Already purchased. Please restart the app"". I have not yet purchased it though, and nothing happens when I restart the app.",0,negative
3849,"I love this app ❤️! I would, however, like if you could add something more to make the app feel even more polished and more peaceful. For instance: animals that wonder around your forest and the healthier the forest the more animals come or you could move your trees and add rivers. Worth the $2.00 for premium. Very good for big groups to focus. I love the store and the fact that you can buy different trees to grow, get different sounds, and music.",2,positive
1770,omgoodness FINALLY back from dinner with the fam bam!,2,positive
1019,Not allowing me to delete my account,0,negative
15744,"Am i really hyperventilating over my hair???  yes, i most certainly am.",0,negative
10312," just the mere fact that you twittered and someone read it, then it matters p.s. love your song Gravity",2,positive
2101,1. Notifications comes over my locked screen 2. Notifications doesn't work properly on time Would be very helpful if you add Notes.,1,neutral
10131,Reading my kindle2...  Love it... Lee childs is good read.,2,positive
2879, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,2,positive
3740,Nice app but can't pay,1,neutral
6656,"Hmmm, I just realized....I didn`t have any bday cake for my birthday...boo hoo!",2,positive
2467,Not feelin right. Hope the feeling passes. Stupid stomach.,0,negative
6578,hapee mother`s day t all the mothers out there!,2,positive
17735,feeling sick. headache. bored. tireddd,0,negative
5416, Bom apetite,1,neutral
4738,Its useful,2,positive
21693, OMG  Poor Eppy! I hope she is ok. That is so scary and wow I can`t believe no one noticed.,1,neutral
10062,Two day hangover,1,neutral
18377,I Love All Time Low,2,positive
11714,"specially when you`re already burneded. wore mums shoes as well, and now im all blistered. it sucks balls..",0,negative
5460,Just ordered an ASUS Eee PC.,1,neutral
11912,  ah you say the nicest things,2,positive
9937, you need to share the h/w love! Some of us are still rocking 2008`s gear.,2,positive
3076, oh jealous. Though you`re missing the fried potato bread,0,negative
7346,Nothing special. just a calendar app. not worth the time it takes to set up. clunky at best. poor layout. minimal instructions. not intuitive to use,0,negative
10174,I Love the lady from the Progressive commercials she`s so funny,2,positive
1803,"App freezes every time I add a task, when I close and reopen the app the new task is there like nothing went wrong...",0,negative
26540," Sorry to hear that.  If I didn`t already so much planned this weekend, I`d have considered going too.",0,negative
9404,"fabulous, best calendar app out there, so easy to sort all your appts and the various ways to view make it super simple to stay organized.",2,positive
7087,Cool app to visualize ur schedule and make it easier to plan your day. A really cool customization system and integration with some non-default calendars is great. Bought a premium right after first day,2,positive
16394,is sooo tired and too busy to tweet  im glad the weekend is here... yay 4 day-weekend,2,positive
24531,A Happy Mother`s Day to all moms and soon to be mom`s out there.,2,positive
8025,Happy Mother`s Day to all Mums on Twitter,2,positive
17967,I saw the sun..... but then I blink and it was gone,0,negative
1444,"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me",0,negative
3637," Well, I do what I can for the X spammers watchin`",1,neutral
10594,looks like summize has gone down. too many tweets from WWDC perhaps?,0,negative
2754,The to do list should allow prioritizing tasks by importance and urgency. It would be great if you could add that.,1,neutral
1379," it`s 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night",1,neutral
24156,good morninï¿½everybody  happy mothers-day to every mom,2,positive
26133," good luck chan! gue kmrn bawa backpack kosong, quite helping",2,positive
71," Ur so cute..I`m a fan of Dream A Little Dream, This Kiss and appearances like in Dawson`s Creek  Make more flicks!",2,positive
17102,_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!!,0,negative
2213,Flat tire city,1,neutral
2545,I slept at 2am yesterday,1,neutral
1743,Widget has stopped working and the developer is unresponsive.,0,negative
7834,Edward Cullen. <3  Hahaha.,1,neutral
15435," In rural #thailand, 2630 is considered posh",1,neutral
1921, Yes! That sounds like a great idea. Message me on LJ about it,2,positive
9059," Yes, I liked it very very much  It wasn`t even cheesy!",2,positive
2336,Homework. ew fml. Should I pull an all nighter? I think I`m gonna have to again,1,neutral
7530, ohh kayy fasho if u go tonight have fun for me,2,positive
13983, gut,1,neutral
10261,no watching The Night At The Museum. Getting Really Good,2,positive
9153,even if it is spf 55. Besides you don`t need ****. You are just putting more chemicals on you face. Spf 30 is a full block.,1,neutral
25486, feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!,1,neutral
24379,http://twitpic.com/4jcfg - About to cycle within this quarry on Shipley glen near Baildon moor before heading back through the woods,1,neutral
4680, glad to hear it`s good bank holiday weather down there to,2,positive
14486,I only have 2 more seasons of X-Files to watch,1,neutral
22609, ok  thank you,2,positive
2264,_pearlman  mow love mow,2,positive
10368," I can`t do that.  I take it at 11, or I work through it.  Those are my options here.",1,neutral
13352, i couldn`t eat all my nuggets  finish them for me.,1,neutral
3646,The new update causes forest to freeze leaving no choice but to exit the app. But doing so erases the exited session. Please fix this asap.,1,neutral
8740,The link provided is the same robot answer I received by email. I still cannot download the the pro version I bought as it was removed from the market. If you remove it from the market then obvisouly no one can download it. And if it is not removed. Provide the download link. Else do not tell your customers that it is a perpetual license. Did you ever hear about short links??,0,negative
26409, Hey Tom. Have your plans to make an concert in Denmark this year?  please reply ****,2,positive
25767,my phone is dead  this sucks,0,negative
2104,Vibrates even in silent mode without vibrations (even on 485),1,neutral
1873, would that just eat away at your masculinity? What masculinity did you have? :p haha u`d probs beat me tho  haha xo,2,positive
9094,I can't seem to create an anniversary or a birthday event like I used to. Please assist,1,neutral
4119,Startin to get a head ache!!!! Uuuggghh!!!,0,negative
26492,I am sad that my kids were ungrateful today,0,negative
20351,170th update,1,neutral
17134,my cheeeks hurt so bad. what happened!?,0,negative
19136,"If you carry your childhood with you,  you never become old..A. Sutzkever",1,neutral
7362,I`m at home recovering from major liver surgery.  In alot of pain.,0,negative
1434,"Great app to keep tight training schedules and regimes. Premium isnt necessary, only downfall would be reminders notifications more than once",2,positive
2604,Can't set the username field,0,negative
13618, morning  hope u r well.. i`m off to bed soon!,2,positive
3667,"It's very disappointing that real tree planting is a premium service. If it was a free option, I would use this app almost 7/24 and you would win so much ad money, right?",1,neutral
15129, ohyeahhh  hate the heat!  http://twitpic.com/665a2,0,negative
2240,"Great, premium allows for more alarms and reminders . But I don't have premium so that sucks.",2,positive
8579,Just getting back into the swing...Still sore from my surgery  and tired...Coffee time!,0,negative
702,Bad migrane and need to go to dancing tonight.... Not a good combination,0,negative
24416, Thanks for the reminder Tony,2,positive
2637,tried to swat a fly with my Buddhist magazine... bad karma,0,negative
8096,"The pushing has started, not long before a new #starwarsday baby is born",1,neutral
7850,"'NAPPY`S' da new 'N' word....by da way, iLove my 'NAPPY' braids  iGot 'HANG-TIME' homie lol",2,positive
19970,This heartburn may be the death of me.,0,negative
6909,Just saw Star Trek. I am not a hardcore fan or anything but it was really good! Get at it,2,positive
8112,"💩👎💩👎💩👎💩 👻☠️ IMPOSSIBLE TO DELETE LIST, OR SUB LISTS (TABS)!!! ☠️👻 REGRET v2.0 UPGRADE!! 👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎💩👎",0,negative
1534,I should have know that 'extra hand' comment would cause trouble...  About to upload House Music and Beyond Vol. 3,0,negative
3120,Yayz! Today`s is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I`m kinda drained...,1,neutral
1336,"Going to the Star Trek premier tomorrow night, uber stoked. I don`t care if I`m a nerd, Star Trek is amazecore!!",2,positive
12737, cause i wasn`t there!,1,neutral
